FragmentID	PGF.NH	COX.NH	CIGAR	NM	XG
WTCHG_18627:2:101:7074:9767	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7097:18433	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7291:16962	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7313:20993	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7352:1348	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7372:1615	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7375:10970	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7381:4302	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7398:15786	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7407:3033	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7510:9748	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7521:13540	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7555:20566	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7597:12400	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7625:11154	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7636:4459	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7654:13003	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7660:14161	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7948:19574	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7962:12692	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:7982:19644	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8207:19647	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8343:19836	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8448:18394	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8482:13747	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8543:2494	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8550:18179	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8550:2930	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8551:4720	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8657:19262	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8673:7976	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8765:18653	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8869:3557	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:8879:4545	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:9157:2304	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:9525:19369	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:9697:3832	1	1	S	D:P>C	A1C
WTCHG_18627:2:101:9867:3227	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10023:7141	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10065:3993	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10087:5012	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10112:10383	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10278:12850	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10454:7397	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:1048:15752	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:1054:18283	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10644:6030	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10849:11264	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:10910:4031	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11228:19835	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11228:2789	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11385:10223	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11599:5901	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11617:10429	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11781:16530	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11785:6279	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11923:15539	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11977:11253	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:11979:6506	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:1207:6680	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12262:6871	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12278:11137	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12307:9073	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12309:11034	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12314:21310	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:12464:15928	1	1	S	D:P>C	A1C
WTCHG_18627:2:102:1246:15029	1	1	S	D:P>C	A1C
WTCHG_18627:2:100:10157:10525	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1018:19862	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:10267:1723	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:10607:1684	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:10658:21194	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11004:13165	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11019:4649	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11025:1415	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11296:15301	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11327:11683	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11720:8538	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11762:16014	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11826:20659	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11829:20816	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11965:20426	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11991:17219	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:11992:19550	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12054:20864	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12182:16629	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12246:3893	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12285:10118	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12316:7997	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12329:1321	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12334:6003	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12524:18688	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12529:13453	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12564:6162	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1267:19099	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12697:9074	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1269:6524	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12712:16758	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12715:18512	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12854:2273	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:12895:5379	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13024:3838	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13029:11534	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13037:9152	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13050:12416	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13182:7667	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13316:9124	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13321:14517	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13690:3222	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13761:6920	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13847:6896	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:13934:2895	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14078:6119	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14192:3892	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14370:5875	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14436:18392	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14532:2735	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14767:13755	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1479:10223	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:14809:4209	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1489:9952	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:15220:8204	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:15561:18618	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:15702:17492	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:15822:20245	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:15869:6605	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16098:4120	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1612:20592	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16141:1058	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16267:14544	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16345:1455	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1634:19342	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16828:6852	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16918:19745	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16940:13959	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:16978:10451	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17015:18556	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17051:4584	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1711:7189	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1712:9598	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17235:4258	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17290:8891	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17317:11985	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17321:17692	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17465:4418	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17616:2275	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1776:7406	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17793:4608	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:17917:16264	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18008:3155	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18077:4212	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18109:1116	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18126:6653	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18147:6561	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18210:13883	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1833:5332	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18645:12681	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18669:1966	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:18800:11644	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19043:12487	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19080:14546	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19205:21171	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19400:17664	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19463:7200	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19491:19898	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:1958:6240	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:19706:8189	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2029:4363	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2056:7429	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2189:11103	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2325:20020	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2379:1166	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2438:8170	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2513:19676	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2538:9498	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2545:20939	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2645:8024	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2812:11589	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:2986:8579	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3038:1433	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3078:2054	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3089:15572	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3195:10337	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3231:11364	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3294:8051	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3450:21027	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3461:1752	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3622:10659	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:3918:6007	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4039:16282	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4089:10601	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4138:15657	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4479:18730	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4534:6903	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4646:8683	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:4721:16847	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5028:2576	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5035:11171	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5123:14314	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5269:8614	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5501:3465	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5661:5484	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5891:17112	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5957:10061	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:5999:9707	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6020:17225	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6034:16246	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6240:6475	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6455:8600	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6526:6873	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6600:10933	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6630:3419	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6763:4875	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6795:16547	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6801:4504	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6803:11194	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6921:18892	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:6946:16350	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7238:10657	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7240:3004	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7245:15622	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7301:18737	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7338:12691	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7348:3320	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7391:15183	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7558:1351	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7570:20546	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7807:4679	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:7856:9046	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8316:3722	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8381:20206	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8387:20826	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8594:20357	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8734:3453	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8749:1857	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8755:9702	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8810:16590	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8826:7230	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8899:1810	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8927:3695	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:8957:15516	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9034:20481	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9083:15422	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9265:8251	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9295:4832	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9311:20377	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9343:21082	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9374:20915	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9423:1237	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9595:17861	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9619:20038	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9707:11103	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9767:11824	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9935:12892	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9973:16913	1	1	S	D:P<C	A1P
WTCHG_18627:2:100:9984:9308	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10084:9243	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10130:5945	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10227:17898	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10337:16715	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10347:7524	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10514:9621	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10597:9643	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10609:7265	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10750:19747	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10842:4424	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:10879:1237	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1097:7471	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11112:2451	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11245:8345	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11315:11504	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11319:18267	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11349:1952	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11400:3354	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11417:1496	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11643:13510	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11661:13872	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11749:7352	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11758:13796	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11783:7851	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11804:12843	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11840:4423	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11860:13652	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11892:4583	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11932:18555	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:11970:10713	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12018:20097	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12036:1048	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12051:18366	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12138:20888	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12275:10999	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12291:18843	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12304:4428	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12307:18992	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12384:21250	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12436:1826	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12444:21228	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12504:7986	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1254:14182	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12714:2972	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12781:12670	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12814:6839	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12905:12652	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:12944:9113	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13093:12830	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13139:16177	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13250:14246	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13360:6488	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13390:19390	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13428:20881	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13450:17315	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13506:10226	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13733:12040	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13733:6039	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1374:18967	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13796:8562	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13798:10294	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1383:1512	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:13915:11088	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14018:7213	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14116:15748	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14127:11556	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14208:14612	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14236:2071	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14262:9272	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14265:16747	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14419:15425	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1453:13131	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14626:1263	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14743:7848	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14765:2334	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14835:6288	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14890:16367	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:14982:5889	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15029:5570	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15174:9115	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15286:13007	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1532:19145	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15355:11300	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15357:10939	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1542:8629	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15442:3840	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1550:13624	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15570:17828	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15637:9993	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1564:17792	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15654:4406	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15682:2848	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15902:8535	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:15993:17360	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16010:7737	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16251:12140	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16298:6247	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16310:6261	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16362:10305	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1638:11861	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16414:2417	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16417:1766	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16431:9323	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16479:9949	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16506:12561	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16734:14977	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16824:12860	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16858:15606	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16894:16579	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:16934:16653	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17083:6417	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17257:5089	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17336:4890	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17337:13496	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1742:14491	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1745:18173	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17505:9056	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17568:21019	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17676:14983	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1783:12753	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:17914:7657	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18003:5453	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18148:19588	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18280:17037	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18359:11207	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18724:1163	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18792:2464	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18840:10158	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18981:16270	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:18985:9280	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:19075:14809	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:19120:13449	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:19466:18109	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1954:4607	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:19592:6493	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:1985:2642	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2006:14185	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2028:13030	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2092:13894	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2389:11434	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2430:21381	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2632:12381	1	1	S	D:P<C	A1P
WTCHG_18627:2:101:2779:17938	1	1	S	D:P<C	A1P
